Epoch 4 Metrics: {'loss': 0.2342, 'grad_norm': 0.0, 'learning_rate': 0.0, 'epoch': 4.322250639386189}
Epoch 4 Metrics: {'loss': 0.2402, 'grad_norm': 0.0, 'learning_rate': 0.0, 'epoch': 4.3478260869565215}
Epoch 4 Metrics: {'loss': 0.2499, 'grad_norm': 0.0, 'learning_rate': 0.0, 'epoch': 4.373401534526854}
Epoch 4 Metrics: {'loss': 0.2253, 'grad_norm': 0.0, 'learning_rate': 0.0, 'epoch': 4.398976982097187}
Epoch 4 Metrics: {'loss': 0.2303, 'grad_norm': 0.0, 'learning_rate': 0.0, 'epoch': 4.42455242966752}
Epoch 4 Metrics: {'loss': 0.2455, 'grad_norm': 0.0, 'learning_rate': 0.0, 'epoch': 4.450127877237851}
Epoch 4 Metrics: {'loss': 0.2109, 'grad_norm': 0.0, 'learning_rate': 0.0, 'epoch': 4.475703324808184}
Epoch 4 Metrics: {'loss': 0.2296, 'grad_norm': 0.0, 'learning_rate': 0.0, 'epoch': 4.501278772378517}
Epoch 4 Metrics: {'loss': 0.2792, 'grad_norm': 0.0, 'learning_rate': 0.0, 'epoch': 4.526854219948849}
Epoch 4 Metrics: {'loss': 0.2376, 'grad_norm': 0.0, 'learning_rate': 0.0, 'epoch': 4.552429667519181}
Epoch 4 Metrics: {'loss': 0.2136, 'grad_norm': 0.0, 'learning_rate': 0.0, 'epoch': 4.578005115089514}
Epoch 4 Metrics: {'loss': 0.2255, 'grad_norm': 0.0, 'learning_rate': 0.0, 'epoch': 4.603580562659847}
Epoch 4 Metrics: {'loss': 0.2294, 'grad_norm': 0.0, 'learning_rate': 0.0, 'epoch': 4.629156010230179}
Epoch 4 Metrics: {'loss': 0.2512, 'grad_norm': 0.0, 'learning_rate': 0.0, 'epoch': 4.654731457800511}
Epoch 4 Metrics: {'loss': 0.2434, 'grad_norm': 0.0, 'learning_rate': 0.0, 'epoch': 4.680306905370844}
Epoch 4 Metrics: {'loss': 0.2382, 'grad_norm': 0.0, 'learning_rate': 0.0, 'epoch': 4.705882352941177}
Epoch 4 Metrics: {'loss': 0.2136, 'grad_norm': 0.0, 'learning_rate': 0.0, 'epoch': 4.731457800511509}
Epoch 4 Metrics: {'loss': 0.2266, 'grad_norm': 0.0, 'learning_rate': 0.0, 'epoch': 4.757033248081841}
Epoch 4 Metrics: {'loss': 0.2427, 'grad_norm': 0.0, 'learning_rate': 0.0, 'epoch': 4.782608695652174}
Epoch 4 Metrics: {'loss': 0.2069, 'grad_norm': 0.0, 'learning_rate': 0.0, 'epoch': 4.8081841432225065}
Epoch 4 Metrics: {'loss': 0.2332, 'grad_norm': 0.0, 'learning_rate': 0.0, 'epoch': 4.833759590792839}
Epoch 4 Metrics: {'loss': 0.1813, 'grad_norm': 0.0, 'learning_rate': 0.0, 'epoch': 4.859335038363171}
